event_id,dataset,channel,start_index,peak_index,end_index,start_time,peak_time,end_time,peak_value,duration,detection_methods,method_count,evidence_score,accepted,rejection_reason
expert9-FBG2-005,expert9,FBG2,330,368,378,6.619934,7.379926,7.579924,-0.03628737305849737,0.9599900000000003,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-006,expert9,FBG2,434,472,572,8.699913,9.459905,11.459885,-0.03608824286860461,2.7599719999999994,change_point|peak,2,0.44999999999999996,True,
expert9-FBG2-007,expert9,FBG2,603,649,687,12.079879,12.99987,13.759862,-0.03637529204234454,1.679983,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-008,expert9,FBG2,715,725,735,14.319857,14.519854,14.719852,-0.03635053211926745,0.39999499999999877,change_point|peak,2,0.44999999999999996,True,
expert9-FBG2-009,expert9,FBG2,757,761,777,15.159848,15.239847,15.559844,-0.03591179393992969,0.3999959999999998,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-010,expert9,FBG2,804,906,979,16.099839,18.139818,19.599804,-0.03661844309948033,3.4999649999999995,change_point|peak,2,0.44999999999999996,True,
expert9-FBG2-011,expert9,FBG2,1003,1062,1116,20.079799,21.259787,22.339776,-0.03643438611273232,2.2599769999999992,change_point|peak,2,0.44999999999999996,True,
expert9-FBG2-012,expert9,FBG2,1160,1193,1203,23.219768,23.879761,24.079759,-0.03746272265041712,0.8599910000000008,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-013,expert9,FBG2,1260,1304,1321,25.219747,26.099739,26.439735,-0.036398890452916555,1.2199879999999972,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-014,expert9,FBG2,1351,1361,1385,27.039729,27.239727,27.719722,-0.03719447318423894,0.6799929999999996,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-015,expert9,FBG2,1434,1452,1513,28.699712,29.059709,30.279697,-0.03691811982918693,1.579984999999997,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-016,expert9,FBG2,1538,1868,1897,30.779691,37.379626,37.95962,-0.037501967380321494,7.179929000000001,change_point|peak,2,0.44999999999999996,True,
expert9-FBG2-017,expert9,FBG2,1950,1960,2011,39.019609,39.219607,40.239597,-0.03713379795010774,1.2199880000000007,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-018,expert9,FBG2,2034,2074,2119,40.699592,41.499584,42.399575,-0.03717037051578932,1.699982999999996,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-019,expert9,FBG2,2151,2151,2154,43.039569,43.039569,43.099568,-0.03626206584552869,0.05999899999999769,change_point,1,0.15,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-020,expert9,FBG2,2189,2371,2491,43.799561,47.439525,49.839501,-0.038161396689984334,6.039940000000001,change_point|peak,2,0.44999999999999996,True,
expert9-FBG2-021,expert9,FBG2,2555,2581,2607,51.119488,51.639483,52.159477,-0.03885055881044237,1.0399890000000056,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-022,expert9,FBG2,2636,2646,2764,52.739472,52.93947,55.299446,-0.03849604453818373,2.559974000000004,change_point|peak,2,0.44999999999999996,True,
expert9-FBG2-023,expert9,FBG2,2797,2875,2940,55.95944,57.519424,58.819411,-0.03861746463590961,2.8599710000000016,change_point|peak,2,0.44999999999999996,True,
expert9-FBG2-024,expert9,FBG2,2993,3011,3106,59.8794,60.239397,62.139378,-0.03861092490170573,2.259978000000004,change_point|peak,2,0.44999999999999996,True,
expert9-FBG2-025,expert9,FBG2,3158,3217,3257,63.179367,64.359355,65.159347,-0.03870396843901402,1.9799799999999976,change_point|peak,2,0.44999999999999996,True,
expert9-FBG2-026,expert9,FBG2,3317,3327,3337,66.359335,66.559333,66.759331,-0.038672739715810714,0.3999960000000016,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-027,expert9,FBG2,3365,3383,3385,67.319326,67.679322,67.719322,-0.03849728410285722,0.3999960000000016,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-028,expert9,FBG2,3469,3492,3502,69.399305,69.8593,70.059299,-0.03922780716974395,0.6599939999999975,change_point|peak,2,0.44999999999999996,True,
expert9-FBG2-029,expert9,FBG2,3572,3589,3616,71.459284,71.799281,72.339275,-0.038440099583182126,0.879991000000004,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-030,expert9,FBG2,3640,3775,3785,72.819271,75.519243,75.719242,-0.039346121799170616,2.8999709999999936,change_point|peak,2,0.44999999999999996,True,
expert9-FBG2-031,expert9,FBG2,3811,3828,3831,76.239236,76.579233,76.639232,-0.03845887510476114,0.3999960000000016,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-032,expert9,FBG2,3867,3950,3969,77.359225,79.019208,79.399205,-0.03952914601286238,2.03998,change_point|peak,2,0.44999999999999996,True,
expert9-FBG2-033,expert9,FBG2,4019,4151,4181,80.399195,83.039168,83.639162,-0.039290354619660454,3.239966999999993,change_point|peak,2,0.44999999999999996,True,
expert9-FBG2-034,expert9,FBG2,4212,4547,4557,84.259156,90.959089,91.159087,-0.03997062074223128,6.899930999999995,change_point|peak,2,0.44999999999999996,True,
expert9-FBG2-035,expert9,FBG2,4583,4585,4585,91.679082,91.719081,91.719081,-0.039253953914645145,0.03999900000000878,change_point,1,0.15,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-036,expert9,FBG2,4618,4645,4655,92.379075,92.919069,93.119067,-0.03976844470600929,0.7399920000000009,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-037,expert9,FBG2,4681,4711,4786,93.639062,94.239057,95.739041,-0.0398515198662937,2.0999790000000047,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-038,expert9,FBG2,4814,4824,4925,96.299036,96.499033,98.519013,-0.0401197910231362,2.219977,change_point|peak,2,0.44999999999999996,True,
expert9-FBG2-039,expert9,FBG2,5006,5016,5047,100.138997,100.338995,100.958989,-0.040017722523509484,0.8199919999999992,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-040,expert9,FBG2,5070,5080,5271,101.418984,101.618982,105.438944,-0.04052973692680319,4.019960000000012,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-041,expert9,FBG2,5295,5345,5386,105.91894,106.918929,107.738921,-0.040147014551810044,1.8199809999999985,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert9-FBG2-042,expert9,FBG2,5410,5491,5551,108.218916,109.8389,111.038888,-0.04092465586503738,2.819972000000007,change_point|peak,2,0.44999999999999996,False,"no_confirmed_recovery (end_index=5551, signal_length=5552)"
expert9-FBG3-001,expert9,FBG3,36,37,38,0.739992,0.759992,0.779992,-0.0017638845272926734,0.040000000000000036,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.13)"
expert9-FBG3-002,expert9,FBG3,138,140,144,2.779972,2.819972,2.899971,-0.002214929333046975,0.11999899999999997,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.67)"
expert9-FBG3-003,expert9,FBG3,230,230,230,4.619954,4.619954,4.619954,-0.0018998692897650032,0.0,change_point|peak,2,0.44999999999999996,False,duration_below_min_samples (1 < 3)
expert9-FBG3-004,expert9,FBG3,269,271,273,5.399946,5.439945,5.479945,-0.0019955347301979865,0.07999899999999993,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.40 < 5.0)
expert9-FBG3-005,expert9,FBG3,358,358,358,7.179928,7.179928,7.179928,0.0011208771398801068,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-006,expert9,FBG3,412,414,417,8.259917,8.299917,8.359916,-0.0022561249613856733,0.0999990000000004,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.72)"
expert9-FBG3-007,expert9,FBG3,558,559,562,11.179888,11.199888,11.259887,-0.0020699662710808114,0.07999900000000082,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.49)"
expert9-FBG3-008,expert9,FBG3,647,648,649,12.95987,12.97987,12.99987,-0.0017976338803446985,0.03999999999999915,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.17)"
expert9-FBG3-009,expert9,FBG3,690,690,690,13.819861,13.819861,13.819861,0.0011370833075816716,0.0,change_point|peak,2,0.44999999999999996,False,duration_below_min_samples (1 < 3)
expert9-FBG3-010,expert9,FBG3,759,760,761,15.199847,15.219847,15.239847,-0.0018207449287774866,0.03999999999999915,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.19 < 5.0)
expert9-FBG3-011,expert9,FBG3,827,827,827,16.559834,16.559834,16.559834,0.0012178543386822545,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-012,expert9,FBG3,853,854,856,17.079829,17.099829,17.139828,-0.001906991988170121,0.059999000000001246,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.30 < 5.0)
expert9-FBG3-013,expert9,FBG3,948,949,950,18.97981,18.99981,19.019809,-0.00182063010912578,0.03999899999999812,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.19 < 5.0)
expert9-FBG3-014,expert9,FBG3,1001,1001,1001,20.039799,20.039799,20.039799,-0.0009077670992107369,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-015,expert9,FBG3,1087,1087,1089,21.759782,21.759782,21.799782,-0.0017939961563479703,0.03999999999999915,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.16)"
expert9-FBG3-016,expert9,FBG3,1184,1185,1188,23.699763,23.719762,23.779762,-0.00209171161642469,0.07999900000000082,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.52)"
expert9-FBG3-017,expert9,FBG3,1275,1275,1275,25.519744,25.519744,25.519744,-0.0014503386126309362,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-018,expert9,FBG3,1339,1339,1341,26.799731,26.799731,26.839731,-0.0018093549897868148,0.03999999999999915,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.18)"
expert9-FBG3-019,expert9,FBG3,1391,1391,1391,27.839721,27.839721,27.839721,-0.001563276359602244,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-020,expert9,FBG3,1510,1512,1515,30.219697,30.259697,30.319696,-0.0023678905042107618,0.0999990000000004,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.85)"
expert9-FBG3-021,expert9,FBG3,1583,1583,1583,31.679682,31.679682,31.679682,0.0016403677310106509,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-022,expert9,FBG3,1659,1660,1663,33.199667,33.219667,33.279666,-0.0018887161531891705,0.07999900000000082,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.28)"
expert9-FBG3-023,expert9,FBG3,1817,1817,1817,36.359636,36.359636,36.359636,0.0013537646814330642,0.0,change_point|peak,2,0.44999999999999996,False,duration_below_min_samples (1 < 3)
expert9-FBG3-024,expert9,FBG3,1945,1945,1945,38.91961,38.91961,38.91961,-0.0016249464598341971,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-025,expert9,FBG3,2095,2095,2095,41.91958,41.91958,41.91958,0.0013666719096784965,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-026,expert9,FBG3,2168,2168,2168,43.379565,43.379565,43.379565,0.0015955744629884236,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-027,expert9,FBG3,2228,2229,2230,44.579553,44.599553,44.619553,-0.001711659040976035,0.04000000000000625,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.06 < 5.0)
expert9-FBG3-028,expert9,FBG3,2493,2493,2493,49.8795,49.8795,49.8795,0.0014377231915826908,0.0,change_point|peak,2,0.44999999999999996,False,duration_below_min_samples (1 < 3)
expert9-FBG3-029,expert9,FBG3,2543,2543,2543,50.87949,50.87949,50.87949,-0.001145126254319241,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-030,expert9,FBG3,2585,2585,2586,51.719482,51.719482,51.739482,0.0017448482635349894,0.020000000000003126,peak,1,0.3,False,duration_below_min_samples (2 < 3)
expert9-FBG3-031,expert9,FBG3,2621,2621,2623,52.439475,52.439475,52.479474,0.0018104416978655857,0.03999900000000167,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.16)"
expert9-FBG3-032,expert9,FBG3,2677,2677,2677,53.559464,53.559464,53.559464,-0.0013805020525971244,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-033,expert9,FBG3,2767,2767,2768,55.359445,55.359445,55.379445,0.0016819499600107387,0.01999999999999602,peak,1,0.3,False,duration_below_min_samples (2 < 3)
expert9-FBG3-034,expert9,FBG3,2854,2854,2854,57.099428,57.099428,57.099428,0.0013969707889768094,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-035,expert9,FBG3,2909,2909,2909,58.199417,58.199417,58.199417,-0.001448002375619785,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-036,expert9,FBG3,3005,3005,3005,60.119398,60.119398,60.119398,0.0013296440483001437,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-037,expert9,FBG3,3051,3051,3051,61.039389,61.039389,61.039389,-0.0013815064952457305,0.0,change_point|peak,2,0.44999999999999996,False,duration_below_min_samples (1 < 3)
expert9-FBG3-038,expert9,FBG3,3100,3100,3102,62.019379,62.019379,62.059378,-0.0017323778369297007,0.03999900000000167,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.09)"
expert9-FBG3-039,expert9,FBG3,3223,3223,3223,64.479354,64.479354,64.479354,-0.0014759011106130723,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-040,expert9,FBG3,3328,3328,3328,66.579333,66.579333,66.579333,-0.001382042252923783,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-041,expert9,FBG3,3411,3411,3411,68.239316,68.239316,68.239316,0.0016595664695669447,0.0,change_point|peak,2,0.44999999999999996,False,duration_below_min_samples (1 < 3)
expert9-FBG3-042,expert9,FBG3,3457,3457,3457,69.159307,69.159307,69.159307,-0.0013473930717703903,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-043,expert9,FBG3,3504,3504,3504,70.099298,70.099298,70.099298,0.001313369752174354,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-044,expert9,FBG3,3685,3685,3685,73.719262,73.719262,73.719262,0.001310313654282413,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-045,expert9,FBG3,3720,3720,3720,74.419255,74.419255,74.419255,0.0015222491669438481,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-046,expert9,FBG3,3885,3887,3889,77.719222,77.759221,77.799221,0.0021624197158735025,0.07999900000000082,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.58)"
expert9-FBG3-047,expert9,FBG3,3952,3954,3956,79.059208,79.099208,79.139207,-0.0020529966054327812,0.07999900000000082,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.47)"
expert9-FBG3-048,expert9,FBG3,4015,4015,4015,80.319196,80.319196,80.319196,-0.001590728332947267,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-049,expert9,FBG3,4104,4104,4104,82.099179,82.099179,82.099179,0.0015826088618575156,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-050,expert9,FBG3,4129,4131,4134,82.599173,82.639172,82.699172,-0.0025265822734863892,0.09999900000001105,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=3.04 < 5.0)
expert9-FBG3-051,expert9,FBG3,4198,4199,4201,83.979159,83.999159,84.039158,0.0020574413332160105,0.0599990000000048,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.45)"
expert9-FBG3-052,expert9,FBG3,4328,4328,4328,86.579133,86.579133,86.579133,-0.0012861182291393134,0.0,change_point|peak,2,0.44999999999999996,False,duration_below_min_samples (1 < 3)
expert9-FBG3-053,expert9,FBG3,4385,4385,4385,87.719121,87.719121,87.719121,0.001521817991080974,0.0,change_point|peak,2,0.44999999999999996,False,duration_below_min_samples (1 < 3)
expert9-FBG3-054,expert9,FBG3,4442,4443,4444,88.85911,88.87911,88.89911,0.0016976548223364245,0.03999999999999204,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.02 < 5.0)
expert9-FBG3-055,expert9,FBG3,4503,4503,4503,90.079098,90.079098,90.079098,0.0009389586052927127,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-056,expert9,FBG3,4582,4584,4588,91.659082,91.699081,91.779081,-0.0017440964534140193,0.11999900000000707,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.10 < 5.0)
expert9-FBG3-057,expert9,FBG3,4618,4618,4618,92.379075,92.379075,92.379075,-0.0014116838942401391,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-058,expert9,FBG3,4690,4691,4693,93.81906,93.83906,93.87906,0.0018695688663308615,0.060000000000002274,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.23 < 5.0)
expert9-FBG3-059,expert9,FBG3,4726,4726,4726,94.539053,94.539053,94.539053,0.0016736336768417473,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-060,expert9,FBG3,4769,4769,4769,95.399045,95.399045,95.399045,-0.001393199206584034,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-061,expert9,FBG3,4885,4886,4889,97.719021,97.739021,97.799021,0.002237937735448479,0.0799999999999983,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.67)"
expert9-FBG3-062,expert9,FBG3,4990,4990,4990,99.819,99.819,99.819,-0.0016461078008310932,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-063,expert9,FBG3,5067,5068,5071,101.358985,101.378985,101.438984,0.0019840901174288978,0.07999900000000082,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.37)"
expert9-FBG3-064,expert9,FBG3,5297,5298,5299,105.958939,105.978939,105.998939,0.0018647667144417776,0.03999999999999204,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.22 < 5.0)
expert9-FBG3-065,expert9,FBG3,5373,5373,5373,107.478924,107.478924,107.478924,-0.0012411584162334295,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG3-066,expert9,FBG3,1453,1453,1453,29.079709,29.079709,29.079709,-0.0016806802353235037,0.0,change_point,1,0.15,False,duration_below_min_samples (1 < 3)
expert9-FBG3-067,expert9,FBG3,1977,1977,1977,39.559604,39.559604,39.559604,-0.0015145188672950009,0.0,change_point,1,0.15,False,duration_below_min_samples (1 < 3)
expert9-FBG3-068,expert9,FBG3,2707,2707,2707,54.159457,54.159457,54.159457,-0.0011411945484344562,0.0,change_point,1,0.15,False,duration_below_min_samples (1 < 3)
expert9-FBG3-069,expert9,FBG3,3865,3865,3865,77.319226,77.319226,77.319226,0.0011842383241294618,0.0,change_point,1,0.15,False,duration_below_min_samples (1 < 3)
expert9-FBG3-070,expert9,FBG3,4078,4078,4078,81.579183,81.579183,81.579183,0.0008301988326356398,0.0,change_point,1,0.15,False,duration_below_min_samples (1 < 3)
expert9-FBG3-071,expert9,FBG3,5235,5235,5235,104.718951,104.718951,104.718951,0.0015439676237056605,0.0,change_point,1,0.15,False,duration_below_min_samples (1 < 3)
expert9-FBG3-072,expert9,FBG3,5441,5441,5441,108.83891,108.83891,108.83891,-0.001098562085282055,0.0,change_point,1,0.15,False,duration_below_min_samples (1 < 3)
expert9-FBG3-073,expert9,FBG3,5470,5470,5470,109.418904,109.418904,109.418904,-0.0007691354512404827,0.0,change_point,1,0.15,False,duration_below_min_samples (1 < 3)
